$\gamma^\mathrm{risk}$,$\gamma^\mathrm{trade}$,$\gamma^\mathrm{hold}$,Return,Risk,is_pareto
0.114435,7.05594,2.3843400000000003,22.2306,12.26,False
0.114435,7.05594,2.3843400000000003,22.2306,12.26,False
9.96674,6.1151800000000005,63.2748,21.6933,12.2509,False
0.971766,6.28112,4.93985,24.4008,12.2084,False
0.971766,6.28112,4.93985,24.4008,12.2084,False
3.9095,7.754569999999999,11.0946,20.3264,12.2076,False
0.151902,7.34042,2.38369,21.1781,12.1959,False
10.1619,6.13782,224.41400000000002,21.0787,12.1923,False
1.44471,7.6523,5.56414,20.1264,12.1893,False
9.93859,6.24602,73.0343,21.1894,12.1697,False
0.518714,7.742039999999999,3.27546,19.7157,12.1663,False
7.85544,7.810410000000001,235.95,19.5171,12.1625,False
9.24495,6.7674,468.017,20.445,12.1231,False
3.15654,7.36406,9.477139999999999,20.7966,12.110999999999999,False
3.15654,7.36406,9.477139999999999,20.7966,12.110999999999999,False
0.10465799999999999,7.13815,2.27275,21.7179,12.091,False
0.381819,6.10759,3.40751,24.7443,12.0885,False
0.381819,6.10759,3.40751,24.7443,12.0885,False
9.0795,6.941089999999999,627.311,20.2106,12.0547,False
8.068430000000001,7.7473600000000005,117.17299999999999,19.4111,12.0414,False
8.068430000000001,7.7473600000000005,117.17299999999999,19.4111,12.0414,False
3.23247,6.40177,9.857280000000001,23.5196,11.9911,False
9.20482,6.91966,461.36300000000006,20.1328,11.9811,False
9.746,6.614,153.498,20.3059,11.9249,False
11.2483,5.8013900000000005,100.191,20.8661,11.9187,False
11.2483,5.8013900000000005,100.191,20.8661,11.9187,False
10.0,6.5,1000.0,20.3372,11.8728,False
10.0,6.5,100.0,20.3449,11.869000000000002,False
0.82878,7.34559,4.02223,20.7386,11.8493,False
7.98411,7.06625,27.4926,22.2641,11.8486,False
9.82243,6.644430000000001,766.7139999999999,20.1592,11.8358,False
0.710025,7.61942,3.63533,19.6989,11.7929,False
0.194431,7.36845,2.3589900000000004,20.5448,11.7729,False
0.194431,7.36845,2.3589900000000004,20.5448,11.7729,False
3.10032,6.11643,9.42548,24.039,11.7691,False
12.07,5.6108,210.74,20.4758,11.7,False
12.07,5.6108,210.74,20.4758,11.7,False
11.3122,5.94465,687.972,20.4604,11.6966,False
11.3122,5.94465,687.972,20.4604,11.6966,False
0.104183,6.734660000000001,2.2821,22.2658,11.6935,False
0.104183,6.734660000000001,2.2821,22.2658,11.6935,False
11.0872,6.0663,141.917,20.3855,11.6774,False
2.17535,5.74212,7.45488,25.0363,11.6748,True
0.568455,6.87598,3.45399,22.1223,11.6678,False
0.568455,6.87598,3.45399,22.1223,11.6678,False
0.507309,6.46743,3.43139,23.0856,11.6586,False
11.7327,5.80014,250.832,20.3814,11.640999999999998,False
11.7327,5.80014,250.832,20.3814,11.640999999999998,False
11.6043,5.86085,739.939,20.3755,11.6342,False
10.395,6.47662,434.74800000000005,20.0289,11.6293,False
0.203726,7.20804,2.3801099999999997,20.9347,11.6263,False
7.891560000000001,6.37801,20.0889,22.5902,11.6169,False
5.0728800000000005,6.04155,13.3029,23.6246,11.6082,False
9.6742,6.957560000000001,151.468,19.585,11.5965,False
8.4477,7.89268,135.874,18.7043,11.5829,False
8.789760000000001,7.59708,69.7234,19.0829,11.5756,False
6.501869999999999,7.90932,17.1974,20.3351,11.571,False
11.2219,6.10953,773.568,20.1636,11.5414,False
11.2219,6.10953,773.568,20.1636,11.5414,False
0.758476,6.23168,4.02069,23.5858,11.494000000000002,False
9.23862,7.39755,150.842,19.0205,11.4606,False
8.92628,7.6291,79.0442,18.8417,11.454,False
8.92628,7.6291,79.0442,18.8417,11.454,False
8.54182,7.95273,194.6,18.4852,11.4512,False
0.148064,6.40989,2.40358,22.7591,11.4156,False
10.5187,6.30896,45.1675,21.2979,11.4099,False
0.164943,5.58399,2.5404299999999997,24.9665,11.3645,True
0.164943,5.58399,2.5404299999999997,24.9665,11.3645,True
1.8623599999999998,6.26579,6.32864,23.2918,11.3283,False
10.0,7.0,1000.0,19.187,11.3283,False
10.0,7.0,100.0,19.1911,11.3257,False
0.123768,5.95515,2.37641,23.7677,11.3158,False
0.123768,5.95515,2.37641,23.7677,11.3158,False
4.12878,6.317159999999999,10.7841,22.7626,11.261,False
4.12878,6.317159999999999,10.7841,22.7626,11.261,False
9.82929,7.1867,363.467,18.938,11.2511,False
0.11068299999999999,6.27214,2.24959,22.7358,11.229000000000001,False
0.14238199999999998,5.7432,2.38915,24.305999999999997,11.2147,False
9.67095,7.33427,709.6,18.7631,11.2138,False
0.525486,6.79708,3.1551,21.7068,11.2108,False
2.1379,6.12746,6.8199,23.4127,11.2067,False
8.896419999999999,7.35018,33.7378,20.5209,11.1997,False
0.586465,7.1111699999999995,3.21208,20.8276,11.1983,False
0.586465,7.1111699999999995,3.21208,20.8276,11.1983,False
9.59243,7.41715,123.435,18.6554,11.1882,False
3.4991,5.88851,9.54951,23.7456,11.1633,False
0.2769,6.953239999999999,2.48225,21.083000000000002,11.1625,False
3.2374099999999997,6.57643,8.84605,22.0749,11.1575,False
2.20783,7.413539999999999,6.5532,19.5934,11.1571,False
3.5310300000000003,7.52365,9.106,19.2367,11.1248,False
9.30217,7.72242,289.046,18.2627,11.1045,False
7.70418,7.95825,24.8578,20.3164,11.095999999999998,False
0.511153,5.8650199999999995,3.24037,24.0347,11.087,False
0.9670059999999999,6.83632,4.09181,21.4419,11.0852,False
9.88845,7.3406899999999995,144.16299999999998,18.5581,11.0595,False
0.145226,7.04484,2.05956,20.4668,11.0366,False
12.9908,5.73473,94.1025,19.4991,11.0242,False
12.5784,5.664619999999999,50.8836,21.197,11.0194,False
9.43389,7.71507,171.365,18.1612,11.0187,False
9.43389,7.71507,171.365,18.1612,11.0187,False
5.70883,7.66599,13.2394,19.2131,11.0179,False
5.70883,7.66599,13.2394,19.2131,11.0179,False
9.34271,7.79771,266.41900000000004,18.0699,11.0067,False
9.34271,7.79771,266.41900000000004,18.0699,11.0067,False
12.7296,5.87124,488.619,19.3731,11.0056,False
12.7296,5.87124,488.619,19.3731,11.0056,False
10.5706,6.9588,561.876,18.7707,11.0029,False
0.501445,7.63668,2.7791900000000003,18.6164,11.0007,False
11.3275,6.52405,820.681,19.1169,10.9965,False
0.54351,7.922689999999999,2.79616,17.7229,10.9917,False
11.4124,6.4871300000000005,115.354,19.1356,10.9882,False
9.17154,6.934989999999999,27.2374,21.4437,10.982000000000001,False
10.1983,7.21862,527.586,18.544,10.9756,False
10.1983,7.21862,527.586,18.544,10.9756,False
11.912,6.26023,280.782,19.2386,10.9662,False
0.7154159999999999,5.69151,3.63016,24.3369,10.9474,True
0.7154159999999999,5.69151,3.63016,24.3369,10.9474,True
9.6315,7.078689999999999,34.0115,20.6186,10.9085,False
9.6315,7.078689999999999,34.0115,20.6186,10.9085,False
0.470474,6.706689999999999,2.90415,21.4649,10.9076,False
4.93807,5.7583,11.8812,23.5175,10.8972,False
9.31842,7.72993,44.7181,18.7352,10.8968,False
3.9793300000000005,6.39074,9.925239999999999,22.1622,10.8633,False
1.49969,7.974889999999999,4.7231,17.7044,10.8522,False
0.787787,6.9003,3.5430900000000003,20.9367,10.844000000000001,False
9.933760000000001,7.5434600000000005,130.791,18.0916,10.8398,False
10.0,7.5,1000.0,18.1261,10.8366,False
10.0,7.5,100.0,18.1281,10.8347,False
2.0495799999999997,6.14915,6.2674900000000004,22.9061,10.8245,False
11.3865,6.679239999999999,636.7280000000001,18.7183,10.7998,False
0.791558,7.732260000000001,3.3106199999999997,18.102,10.7984,False
0.562786,6.94362,3.00314,20.7,10.7913,False
9.90335,6.28141,23.3703,21.8529,10.7849,False
10.2837,7.38173,229.02599999999998,18.1344,10.7657,False
0.292528,5.88721,2.5144900000000003,23.2705,10.7625,False
1.09019,5.90637,4.29324,23.4997,10.7583,False
0.188584,5.598330000000001,2.20802,23.6605,10.7369,False
12.9377,5.93939,64.6005,19.5855,10.6943,False
12.9377,5.93939,64.6005,19.5855,10.6943,False
1.15441,6.55542,4.29547,21.5455,10.6617,False
12.1209,6.39737,71.8169,18.9805,10.6467,False
12.5768,6.241169999999999,732.988,18.754,10.6422,False
9.77058,6.55647,23.6232,21.4877,10.6395,False
3.76246,7.50448,8.95107,18.7065,10.6353,False
0.232402,5.62217,2.24575,23.4639,10.6255,False
0.19326,5.8095,2.16562,23.0752,10.6198,False
10.8204,6.84318,41.0778,19.8511,10.6114,False
10.8204,6.84318,41.0778,19.8511,10.6114,False
0.330888,6.58189,2.4437,21.0951,10.5675,False
0.303174,7.4797,2.16114,18.4972,10.5643,False
0.303174,7.4797,2.16114,18.4972,10.5643,False
0.665452,5.63427,3.2060000000000004,23.754,10.5365,True
0.665452,5.63427,3.2060000000000004,23.754,10.5365,True
10.2248,7.624219999999999,60.254,17.8994,10.5217,False
10.2248,7.624219999999999,60.254,17.8994,10.5217,False
0.615831,6.175009999999999,3.11596,22.2863,10.5161,False
0.615831,6.175009999999999,3.11596,22.2863,10.5161,False
4.38545,5.80968,10.211,23.0108,10.4951,False
14.3914,5.63725,196.827,18.5421,10.4922,False
13.7596,5.88108,280.272,18.5583,10.4911,False
13.7596,5.88108,280.272,18.5583,10.4911,False
0.758983,6.12525,3.3944199999999998,22.4498,10.4767,False
11.3308,7.03856,689.459,17.9974,10.4749,False
10.4821,7.56906,104.03,17.5952,10.4713,False
10.4439,7.60495,142.234,17.5516,10.4638,False
9.87902,7.48459,34.9486,19.3209,10.4442,False
14.1486,5.78423,842.238,18.444000000000003,10.4276,False
12.6938,6.38052,106.43799999999999,18.3844,10.4268,False
4.11198,5.52015,9.626380000000001,23.5065,10.4216,True
13.6835,5.97521,251.475,18.4388,10.4177,False
13.6835,5.97521,251.475,18.4388,10.4177,False
0.276996,7.768210000000001,1.97347,17.2627,10.4048,False
11.3678,6.98866,57.2339,18.4679,10.3976,False
10.0,8.0,1000.0,17.1177,10.3947,False
0.686855,6.7363800000000005,3.10744,20.6668,10.3945,False
10.0,8.0,100.0,17.1189,10.3934,False
12.4618,6.54936,475.491,18.1998,10.3629,False
12.4618,6.54936,475.491,18.1998,10.3629,False
0.250227,5.94591,2.15157,22.2445,10.3546,False
3.53462,7.415019999999999,8.192689999999999,18.5632,10.343,False
0.49449099999999996,6.43254,2.71314,21.2128,10.3418,False
0.49449099999999996,6.43254,2.71314,21.2128,10.3418,False
13.6875,6.0407,318.55,18.3098,10.3418,False
0.144927,7.44767,1.68787,18.0541,10.3397,False
0.9167569999999999,6.2264,3.6061699999999997,21.9957,10.3165,False
2.99167,6.27497,7.43302,21.9096,10.3071,False
2.99167,6.27497,7.43302,21.9096,10.3071,False
0.733073,7.219989999999999,3.05353,19.2062,10.3068,False
4.85415,7.5934800000000005,10.3547,18.1388,10.2939,False
4.85415,7.5934800000000005,10.3547,18.1388,10.2939,False
13.8718,6.01117,183.71900000000002,18.2356,10.2915,False
13.8718,6.01117,183.71900000000002,18.2356,10.2915,False
4.90141,6.06439,10.7137,22.0916,10.2853,False
0.154481,6.8379199999999996,1.8141599999999998,19.5922,10.2797,False
4.9894300000000005,6.670310000000001,10.7309,20.5042,10.2697,False
14.0693,5.90221,71.235,18.6438,10.2502,False
6.85393,6.46106,13.8669,20.9429,10.2486,False
12.1346,6.771039999999999,64.9842,18.2224,10.2356,False
13.7719,6.10609,356.287,18.125,10.231,False
12.0103,6.912660000000001,301.103,17.7458,10.2301,False
13.8511,6.078790000000001,215.078,18.121,10.2255,False
13.8511,6.078790000000001,215.078,18.121,10.2255,False
1.5064899999999999,7.9473,4.3221099999999995,16.9082,10.2176,False
0.644573,6.545730000000001,2.94499,20.7726,10.2074,False
6.90641,7.51364,13.8613,18.4777,10.1976,False
10.9939,7.56747,581.063,17.2012,10.1775,False
0.154568,6.751810000000001,1.76387,19.5466,10.1484,False
0.154568,6.751810000000001,1.76387,19.5466,10.1484,False
0.117362,5.53763,1.47505,21.8901,10.1473,False
0.117362,5.53763,1.47505,21.8901,10.1473,False
2.88821,5.57715,7.038139999999999,23.2047,10.1359,False
2.88821,5.57715,7.038139999999999,23.2047,10.1359,False
14.3827,5.94664,88.712,18.0854,10.1172,False
4.66743,5.93041,10.0417,22.248,10.115,False
0.543176,6.4244,2.67935,20.8672,10.113999999999999,False
1.4868,5.52465,4.45335,23.3809,10.1099,True
4.13616,6.7335199999999995,9.0576,20.2446,10.1094,False
0.13347699999999998,6.65017,1.69754,19.5764,10.1059,False
0.1,5.5,0.1,18.284000000000002,10.0993,False
0.124322,5.88501,1.58037,21.2543,10.084,False
0.124322,5.88501,1.58037,21.2543,10.084,False
10.6196,7.94913,139.984,16.7477,10.0664,False
13.5326,6.34941,95.2209,17.8769,10.062999999999999,False
13.5326,6.34941,95.2209,17.8769,10.062999999999999,False
0.880202,7.812,3.0642,16.8675,10.045,False
0.880202,7.812,3.0642,16.8675,10.045,False
0.574906,5.69183,2.60046,22.6198,10.0421,False
0.574906,5.69183,2.60046,22.6198,10.0421,False
0.211916,7.177560000000001,1.7753400000000001,18.4216,10.0341,False
0.100999,5.58481,0.17018699999999998,18.0915,9.995560000000001,False
0.155359,6.560569999999999,1.6884,19.5886,9.99347,False
3.0255099999999997,7.07534,6.95872,19.1375,9.97286,False
11.4621,7.4149899999999995,57.114,17.4829,9.97285,False
11.7864,7.3375,151.359,17.0618,9.9589,False
0.104519,5.53739,0.31814899999999996,18.6546,9.95297,False
0.104519,5.53739,0.31814899999999996,18.6546,9.95297,False
0.265854,7.7418,1.75541,16.5982,9.94712,False
8.14954,6.59535,15.3883,20.2167,9.94586,False
0.1,5.5,1.0,20.6019,9.93925,False
0.17782,5.5,0.1,18.253,9.93014,False
0.16491199999999998,7.01337,1.63555,18.458,9.9277,False
10.9235,7.91339,272.363,16.5936,9.92609,False
0.5339729999999999,6.670389999999999,2.51327,19.9079,9.91465,False
0.5339729999999999,6.670389999999999,2.51327,19.9079,9.91465,False
0.283637,7.6163300000000005,1.7975400000000001,16.9608,9.90373,False
0.127727,5.57412,0.266133,18.3602,9.89889,False
10.1872,7.738689999999999,31.5178,18.6193,9.89875,False
10.1872,7.738689999999999,31.5178,18.6193,9.89875,False
0.997835,5.62871,3.31339,22.7422,9.890830000000001,True
2.74327,5.69494,6.44609,22.6191,9.88691,True
1.18848,7.874289999999999,3.5308699999999997,16.5355,9.8819,False
1.94165,7.81735,4.8852199999999995,16.8492,9.87233,False
0.109394,6.32644,1.46759,19.615,9.87102,False
0.163242,6.21938,1.58945,20.0764,9.8572,False
3.9249,7.13865,8.2597,18.7022,9.8567,False
12.3463,7.13703,243.726,17.0538,9.855080000000001,False
12.3463,7.13703,243.726,17.0538,9.855080000000001,False
13.3209,5.98884,34.6509,20.8781,9.85507,False
1.1632,7.161110000000001,3.61997,18.7664,9.85422,False
0.322995,5.76072,1.8464099999999999,21.4896,9.84575,False
15.8437,5.67246,218.743,17.5613,9.84492,False
1.0191700000000001,5.9162300000000005,3.37362,22.0342,9.83939,False
0.21267399999999997,5.519019999999999,0.11475199999999999,18.1974,9.839160000000001,False
0.21267399999999997,5.519019999999999,0.11475199999999999,18.1974,9.839160000000001,False
11.4632,6.63961,27.8177,20.5157,9.83227,False
12.9148,6.87765,115.949,17.2116,9.82065,False
0.13075,5.58218,0.9992479999999999,20.2531,9.81645,False
7.29255,6.9987,13.5752,19.0188,9.81402,False
0.151,6.67846,1.5633299999999999,18.8743,9.81287,False
0.17713900000000002,5.64845,0.135131,17.7098,9.80885,False
0.158664,5.5571,1.0973600000000001,20.5557,9.79992,False
4.16175,7.8775,8.4297,16.7454,9.79646,False
10.5139,7.09817,24.8398,19.8914,9.796439999999999,False
1.2947899999999999,5.81275,3.80015,22.2445,9.77202,False
6.986619999999999,6.36528,12.9972,20.4414,9.767389999999999,False
0.482699,6.23053,2.29488,20.651999999999997,9.76705,False
0.17782,5.5,1.0,20.4166,9.76651,False
0.1,6.0,0.1,16.1296,9.763539999999999,False
0.12303,5.83114,0.226237,17.169,9.746830000000001,False
12.5165,7.1673,195.861,16.8794,9.74653,False
11.3249,6.3907,21.9032,20.3328,9.74578,False
11.3249,6.3907,21.9032,20.3328,9.74578,False
0.11035199999999999,6.95224,1.39626,17.8972,9.74577,False
0.142265,5.60099,0.726124,19.3949,9.74098,False
0.142265,5.60099,0.726124,19.3949,9.74098,False
0.10498199999999999,5.94205,0.177092,16.5812,9.73964,False
14.2614,5.67017,33.463,21.2066,9.738719999999999,False
0.172041,5.5387,0.563575,19.1795,9.73845,False
11.8118,7.5564800000000005,73.043,16.7192,9.732289999999999,False
0.431008,6.98981,2.13156,18.6612,9.71861,False
0.162873,5.83129,0.133455,16.926,9.71182,False
1.1266100000000001,5.55393,3.33909,22.5764,9.70737,True
0.246113,6.12746,1.66471,20.1747,9.70571,False
7.16913,6.28488,13.1482,20.5864,9.7046,False
0.160896,5.86214,0.12365899999999999,16.7733,9.7013,False
0.160896,5.86214,0.12365899999999999,16.7733,9.7013,False
13.2847,6.58989,49.5101,18.4427,9.70074,False
1.02068,6.56597,3.31664,20.0631,9.68783,False
15.1809,6.06195,305.02,17.2598,9.68728,False
15.1809,6.06195,305.02,17.2598,9.68728,False
1.51725,7.62856,4.0345699999999995,17.1348,9.68039,False
11.4298,7.886260000000001,251.486,16.2942,9.67706,False
0.40182199999999996,7.278689999999999,2.0032400000000004,17.7795,9.67704,False
0.31624,5.5,0.1,18.1902,9.67384,False
11.7535,7.692810000000001,365.07599999999996,16.4218,9.67024,False
0.16409300000000002,5.80875,0.237265,17.2688,9.66934,False
0.1,6.0,1.0,18.9665,9.66644,False
0.143782,5.98503,0.11355599999999999,16.2189,9.664589999999999,False
13.0789,6.98111,545.586,16.8971,9.65072,False
0.197268,5.60058,0.5281560000000001,18.8327,9.64979,False
1.57075,5.86193,4.16523,21.9629,9.64326,True
0.226034,5.58206,0.42238400000000004,18.6238,9.64119,False
0.262669,6.6829,1.7317,18.8201,9.64032,False
0.236788,5.6883,1.27158,20.4086,9.63972,False
0.141065,5.76843,0.790151,18.9654,9.63791,False
0.20492800000000003,5.581580000000001,0.763316,19.4703,9.62995,False
13.5421,6.70453,64.6244,17.4742,9.62984,False
0.20863,5.5826199999999995,0.877173,19.7535,9.6283,False
0.20863,5.5826199999999995,0.877173,19.7535,9.6283,False
0.284249,7.079619999999999,1.74132,17.9618,9.6232,False
0.284249,7.079619999999999,1.74132,17.9618,9.6232,False
4.86501,5.88261,9.42487,21.6626,9.60426,False
0.216185,5.61865,0.557887,18.8133,9.59601,False
16.2929,5.74673,336.779,17.1647,9.59422,False
0.216214,5.76657,1.18374,19.9514,9.59401,False
0.216214,5.76657,1.18374,19.9514,9.59401,False
0.165643,6.00212,1.18918,19.3692,9.59361,False
0.17782,6.0,0.1,16.1181,9.59286,False
0.20083099999999998,5.80665,0.255442,17.303,9.589889999999999,False
0.20083099999999998,5.80665,0.255442,17.303,9.589889999999999,False
0.191761,5.6746099999999995,0.70598,18.9864,9.58889,False
0.524201,5.73375,2.04268,21.3854,9.58389,False
0.128914,6.1250599999999995,0.182292,15.8971,9.58243,False
0.347586,5.53541,0.128308,18.1072,9.58184,False
0.28370500000000004,7.66298,1.6223,16.2092,9.56073,False
0.28370500000000004,7.66298,1.6223,16.2092,9.56073,False
0.10556800000000001,6.34189,0.130687,15.0451,9.55545,False
4.615480000000001,7.6010100000000005,8.833839999999999,17.1006,9.55402,False
0.158199,5.93634,0.35675,17.076,9.54901,False
0.158199,5.93634,0.35675,17.076,9.54901,False
7.00817,6.887160000000001,12.5109,18.9045,9.546610000000001,False
0.21079299999999998,5.694369999999999,0.642556,18.7159,9.54295,False
11.713,7.8786,278.60400000000004,16.1151,9.540280000000001,False
0.528759,7.474539999999999,2.15278,17.0941,9.53469,False
0.184238,5.79159,0.628922,18.3411,9.53316,False
0.184238,5.79159,0.628922,18.3411,9.53316,False
0.151174,5.8935699999999995,0.68006,18.2023,9.53226,False
0.271569,5.67744,0.309471,17.9428,9.52875,False
0.271569,5.67744,0.309471,17.9428,9.52875,False
14.7242,6.39571,138.62,16.9642,9.527000000000001,False
6.9145199999999996,6.26891,12.3399,20.4185,9.52087,False
6.9145199999999996,6.26891,12.3399,20.4185,9.52087,False
0.144572,6.015630000000001,0.911004,18.4818,9.52023,False
1.0998700000000001,7.39213,3.2221900000000003,17.5456,9.51004,False
0.11348399999999999,6.379659999999999,0.141505,14.931,9.50946,False
0.31624,5.5,1.0,20.1306,9.50864,False
0.138191,7.07212,1.31644,17.1467,9.50681,False
0.24911999999999998,5.89422,1.26407,19.7147,9.49812,False
0.236269,5.89701,0.18529400000000001,16.739,9.4977,False
0.20163599999999998,5.829969999999999,0.496935,17.8105,9.49651,False
0.259571,5.7471,0.32864899999999997,17.6943,9.49053,False
0.1,6.5,0.1,14.411,9.490110000000001,False
11.6338,7.97123,74.0722,16.0601,9.49,False
0.291833,5.79434,0.15036300000000002,17.0827,9.48467,False
14.4258,6.559639999999999,118.831,16.8637,9.48247,False
14.4258,6.559639999999999,118.831,16.8637,9.48247,False
0.134997,6.36543,0.11926600000000001,14.9087,9.48133,False
0.134997,6.36543,0.11926600000000001,14.9087,9.48133,False
0.17782,6.0,1.0,18.7388,9.48057,False
0.1597,6.22615,0.156616,15.4983,9.475660000000001,False
0.1597,6.22615,0.156616,15.4983,9.475660000000001,False
17.3507,5.50174,114.194,17.0268,9.47405,False
0.33518000000000003,5.6216099999999996,0.28909,18.1034,9.47374,False
0.33518000000000003,5.6216099999999996,0.28909,18.1034,9.47374,False
0.21801399999999999,5.797540000000001,0.872978,18.9442,9.472999999999999,False
10.597999999999999,7.707839999999999,27.6998,18.4672,9.46522,False
0.13465,6.12838,0.820684,17.8515,9.46509,False
15.597999999999999,6.12366,398.45,16.8968,9.46415,False
0.377161,6.2456,1.79305,19.6794,9.46295,False
1.34802,6.2201900000000006,3.6722,20.771,9.4616,False
0.263785,5.718459999999999,0.491446,18.1886,9.45572,False
11.8667,7.5453600000000005,41.1647,17.4847,9.45533,False
10.3862,6.37895,17.9113,19.8874,9.45262,False
0.25551799999999997,5.74885,0.48553999999999997,18.0521,9.45156,False
0.149081,6.3461,0.15550799999999998,15.0816,9.43942,False
0.11183,6.3371699999999995,0.357996,15.7449,9.439119999999999,False
0.11183,6.3371699999999995,0.357996,15.7449,9.439119999999999,False
11.7299,7.499389999999999,36.8001,17.8825,9.43878,False
0.42736599999999997,5.55335,0.155396,18.0585,9.43448,False
0.11293399999999999,6.49259,1.08786,17.8431,9.43374,False
0.11293399999999999,6.49259,1.08786,17.8431,9.43374,False
0.163198,6.09105,0.631321,17.3071,9.41115,False
0.1,6.5,1.0,17.5557,9.40846,False
0.20592800000000003,6.1580900000000005,1.171,18.6611,9.406880000000001,False
9.60272,7.695010000000001,18.0439,18.1833,9.40391,False
0.18587,6.49645,1.29836,18.2451,9.400689999999999,False
0.25049,6.54162,1.4891299999999998,18.4743,9.39915,False
0.28418000000000004,5.71059,0.726694,18.7704,9.39825,False
0.23665999999999998,5.96969,0.311635,16.7763,9.39449,False
0.300679,5.69448,0.595862,18.5004,9.39231,False
1.07388,7.85769,3.00448,15.8556,9.38855,False
0.182203,6.25376,0.218187,15.5712,9.38531,False
12.9455,6.57981,32.3258,19.6518,9.38453,False
0.37954499999999997,6.80444,1.8167,18.2792,9.384319999999999,False
0.137532,6.59817,1.15295,17.7086,9.38246,False
0.137532,6.59817,1.15295,17.7086,9.38246,False
17.2026,5.64046,260.461,16.8545,9.37996,False
0.14162,6.382219999999999,0.275117,15.3055,9.37399,False
0.207792,6.03023,0.42892600000000003,16.9057,9.372910000000001,False
0.24554499999999999,6.08514,0.180372,16.0094,9.37129,False
0.18204700000000001,6.20028,1.01896,18.129,9.37096,False
0.18204700000000001,6.20028,1.01896,18.129,9.37096,False
12.2625,7.690869999999999,61.6349,16.2707,9.36951,False
0.148031,6.48819,0.132726,14.509,9.36481,False
0.367223,5.70826,1.23698,19.9154,9.36152,False
4.61307,5.53257,8.51431,21.8449,9.36003,True
4.61307,5.53257,8.51431,21.8449,9.36003,True
0.736768,6.2996300000000005,2.47027,19.939,9.35115,False
0.736768,6.2996300000000005,2.47027,19.939,9.35115,False
0.450665,5.657,0.10819000000000001,17.544,9.350610000000001,False
0.450665,5.657,0.10819000000000001,17.544,9.350610000000001,False
0.126891,6.5965300000000004,0.126684,14.1562,9.34282,False
11.8683,6.60503,22.2084,19.6875,9.34077,False
0.302581,6.03487,0.1014,15.9732,9.33928,False
0.23468000000000003,5.96053,0.564149,17.5026,9.33688,False
0.136845,6.5447,0.16282,14.4221,9.33582,False
0.31624,6.0,0.1,16.1004,9.3358,False
0.306938,5.88601,0.324565,17.0866,9.325389999999999,False
0.242695,6.1906099999999995,0.15867699999999998,15.6056,9.32514,False
0.201032,6.142,0.500341,16.7017,9.321660000000001,False
0.242479,6.015969999999999,0.41559300000000005,16.8844,9.321,False
0.562,5.5,0.1,18.0924,9.31449,False
0.20924600000000002,6.2817300000000005,0.221858,15.4751,9.314060000000001,False
0.263227,6.43719,1.41291,18.4459,9.3124,False
0.17782,6.5,0.1,14.3528,9.31221,False
13.3886,7.0247399999999995,51.1072,17.2681,9.31005,False
0.340165,5.71181,0.736164,18.7204,9.3065,False
0.225066,7.56657,1.3549,15.7898,9.305810000000001,False
0.283961,5.87079,0.796139,18.374000000000002,9.298689999999999,False
14.2916,6.809819999999999,169.548,16.4823,9.29835,False
0.513618,5.52822,0.270345,18.3358,9.28825,False
0.1,8.0,1.0,14.1696,9.2862,False
0.1,7.0,1.0,16.1866,9.28575,False
0.198687,6.34387,1.0712899999999999,17.8398,9.27248,False
0.198687,6.34387,1.0712899999999999,17.8398,9.27248,False
1.73993,6.18879,4.11911,20.6294,9.27172,False
0.720143,7.79131,2.3102,15.7058,9.26351,False
0.47340699999999997,5.57101,0.44102600000000003,18.5292,9.26302,False
0.241473,6.26116,0.214977,15.5177,9.26255,False
0.48048900000000005,5.7026900000000005,0.142494,17.4167,9.261510000000001,False
0.48048900000000005,5.7026900000000005,0.142494,17.4167,9.261510000000001,False
0.13659200000000002,6.610930000000001,0.203766,14.3675,9.26022,False
0.280044,7.148639999999999,1.49589,16.9234,9.25937,False
0.29683899999999996,6.16823,0.125304,15.5765,9.259030000000001,False
18.0,5.5,1000.0,16.684,9.25758,False
4.231319999999999,7.467239999999999,7.81181,17.0101,9.25717,False
16.9805,5.60226,54.2125,18.3941,9.25487,False
0.1,7.5,1.0,15.2164,9.25084,False
1.28322,6.555619999999999,3.40076,19.4754,9.24995,False
18.0,5.5,100.0,16.7394,9.247010000000001,False
0.133116,6.54914,0.9147299999999999,17.0021,9.24624,False
11.3247,5.65454,17.9329,20.7049,9.244019999999999,False
0.42162799999999995,5.66225,0.5351899999999999,18.3864,9.24222,False
0.42162799999999995,5.66225,0.5351899999999999,18.3864,9.24222,False
0.390967,5.728940000000001,0.530566,18.1348,9.240739999999999,False
5.25979,5.63778,9.21621,21.4139,9.2309,False
0.138623,7.59415,1.08769,15.1467,9.22942,False
0.6154189999999999,5.52917,1.5830899999999999,20.7239,9.22512,False
0.216542,6.44656,1.15883,17.7942,9.22477,False
1.3230000000000002,5.6839900000000005,3.15427,21.4775,9.22472,True
13.8288,7.1089899999999995,909.3660000000001,16.1966,9.21717,False
1.23796,7.31197,3.23965,17.3097,9.20622,False
0.31624,6.0,1.0,18.4415,9.20473,False
0.9500430000000001,5.57544,2.37093,21.3126,9.204410000000001,False
0.9500430000000001,5.57544,2.37093,21.3126,9.204410000000001,False
0.335534,5.90434,0.578059,17.6272,9.20278,False
0.17782,6.5,1.0,17.2565,9.19963,False
0.418558,5.75739,0.45659799999999995,17.8414,9.19755,False
